,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,478.25,185.75,488.0,175.0,467.75,174.625,501.5,176.5,449.5,176.75,524.0,236.5,423.75,239.75,528.0,324.5,423.5,326.25,497.5,388.0,452.5,379.5,508.75,384.75,444.75,385.25,523.0,490.0,438.25,492.5,527.0,583.5,435.25,588.0
1,488.25,193.0,497.75,182.25,478.0,181.5,509.5,184.625,459.0,182.5,532.0,243.25,433.0,246.0,533.5,329.0,432.75,335.0,508.0,389.0,470.75,391.5,515.5,391.25,451.5,391.5,529.5,490.75,440.75,494.5,534.0,583.5,436.0,585.5
2,490.0,195.25,499.75,184.25,479.75,184.0,513.5,183.875,462.5,182.875,537.0,245.5,437.25,247.375,537.5,331.25,437.25,336.75,511.0,388.5,476.5,393.25,519.0,394.5,455.0,394.5,530.5,494.5,442.5,498.25,532.0,582.5,436.75,585.5
3,493.75,194.0,503.5,182.5,483.0,183.0,517.0,183.375,465.25,184.5,541.0,245.75,440.25,247.125,539.0,332.75,441.0,337.0,512.0,389.5,481.75,391.0,521.0,394.0,457.0,393.5,532.5,494.0,443.75,496.0,534.0,583.0,437.25,585.5
4,496.5,191.75,506.5,180.75,486.0,180.5,519.5,180.5,469.0,180.5,544.0,242.5,442.5,244.0,540.5,328.0,445.25,334.25,517.0,383.5,485.5,387.25,524.0,390.0,459.75,389.5,533.0,491.5,445.0,493.0,534.0,582.5,437.0,587.5
5,498.75,186.125,508.75,174.875,488.75,174.625,522.5,174.125,472.25,171.625,546.0,235.0,445.25,236.25,543.5,319.25,449.5,327.0,516.0,376.75,493.5,383.25,526.0,383.25,463.25,383.0,530.0,488.0,445.25,485.5,532.5,581.0,441.25,578.0
6,499.5,183.5,509.25,172.25,489.0,172.625,523.0,171.625,473.0,171.75,547.0,234.375,447.0,235.375,544.0,319.5,450.75,325.75,517.0,374.0,493.0,381.75,526.0,382.5,463.5,382.0,530.5,486.5,448.0,483.0,532.0,580.0,447.5,571.0
7,499.75,183.75,509.0,172.625,489.0,173.5,523.0,171.625,473.25,173.625,548.0,235.0,448.0,236.0,544.0,319.0,450.5,324.0,516.0,377.75,487.25,380.0,526.0,382.75,464.25,381.75,530.5,487.0,448.0,480.5,532.0,580.5,455.0,565.0
8,498.75,184.625,508.0,173.75,488.5,174.75,522.5,173.375,472.75,174.75,548.0,236.25,448.5,237.5,541.5,321.75,451.5,327.0,514.5,382.5,486.5,386.25,525.5,383.0,463.75,382.0,531.0,487.5,448.0,481.25,532.5,580.0,460.5,563.5
9,496.5,190.625,506.25,179.5,486.25,180.375,522.5,179.875,472.5,181.625,548.5,240.125,448.5,240.25,538.0,326.75,450.75,326.25,510.5,389.75,483.0,388.75,525.0,384.25,463.5,383.0,531.0,488.5,448.75,482.5,532.5,581.0,466.25,562.0
