,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,471.25,296.0,478.25,284.75,460.25,287.5,489.5,282.0,445.5,290.0,519.5,329.5,432.0,350.25,575.0,370.25,417.0,421.0,569.0,407.25,421.75,486.5,519.0,461.0,465.0,470.0,527.5,547.5,472.75,579.0,506.5,620.0,466.5,680.0
1,479.0,292.75,485.75,281.0,467.0,284.25,497.0,279.5,451.25,287.75,524.0,329.5,435.5,349.0,563.0,373.75,423.75,420.0,562.0,409.0,430.75,484.0,521.0,461.5,466.5,469.75,528.0,546.0,472.0,579.0,505.5,619.5,465.75,680.0
2,482.75,292.5,489.25,281.0,471.0,284.25,500.0,279.0,454.75,287.5,524.0,330.25,439.0,348.5,556.5,375.25,426.25,420.25,559.0,412.5,435.0,485.75,520.0,463.0,467.25,471.0,527.5,546.5,472.5,578.0,505.0,620.0,466.0,678.0
3,486.5,292.25,493.25,281.0,475.0,284.0,503.5,279.5,458.75,286.75,525.5,331.0,442.5,348.0,551.5,378.0,429.25,421.25,554.5,415.5,438.75,487.0,520.5,463.0,468.5,470.5,526.5,545.0,472.5,577.5,505.0,620.0,465.75,679.0
4,491.25,292.5,498.0,281.5,480.0,284.0,0.0,0.0,462.25,286.0,525.0,331.25,446.5,347.0,545.5,379.75,431.75,422.75,551.5,424.25,443.0,489.5,519.5,462.5,469.0,470.25,527.5,542.0,472.25,577.5,505.0,619.0,465.5,679.0
5,500.0,293.0,506.75,281.5,488.75,284.0,0.0,0.0,470.5,286.0,526.0,330.75,453.0,345.0,538.0,386.5,436.5,424.5,547.5,438.75,451.0,492.0,518.0,459.25,470.25,467.0,527.5,539.0,471.5,576.0,505.5,618.0,465.0,678.5
6,503.25,293.0,509.75,282.0,492.0,284.25,0.0,0.0,472.75,286.0,526.0,330.25,455.75,343.5,533.5,384.5,441.0,424.25,542.5,429.0,455.5,493.0,517.0,456.75,469.75,464.0,526.5,539.5,471.75,574.0,506.0,617.5,464.5,678.0
7,507.75,293.0,513.5,282.5,496.75,284.5,0.0,0.0,476.5,286.0,526.0,331.0,458.75,344.0,533.0,387.0,447.25,426.0,546.0,433.75,459.75,495.5,517.0,457.25,471.0,464.0,525.0,540.0,470.5,573.5,506.5,618.0,464.5,678.0
8,512.0,294.0,518.5,283.5,500.75,285.0,0.0,0.0,480.0,286.75,527.0,330.0,462.75,344.5,530.5,388.5,452.5,426.5,545.0,436.0,463.0,496.5,516.0,457.75,472.0,464.75,521.5,545.0,469.25,574.0,505.5,618.0,464.0,680.0
9,515.5,295.0,521.5,284.5,504.0,285.75,0.0,0.0,483.0,287.0,527.0,330.0,465.0,345.5,528.0,389.0,456.0,428.0,538.5,435.75,466.0,498.5,515.0,456.0,471.5,463.0,521.5,545.0,468.25,573.5,505.5,618.0,463.75,679.0
10,517.5,296.0,524.0,285.75,506.75,287.0,0.0,0.0,486.75,289.0,527.5,330.0,467.75,346.75,527.5,388.25,459.75,431.25,537.0,434.25,469.0,502.0,512.5,456.0,469.75,462.75,522.0,545.5,467.0,573.0,505.5,618.0,463.25,680.5
11,523.0,299.5,528.5,289.5,512.0,291.0,0.0,0.0,491.0,293.75,527.5,333.75,473.0,349.25,524.0,392.25,467.25,434.5,533.0,439.5,476.5,505.5,504.0,455.25,462.5,461.5,522.0,541.0,466.25,573.0,505.25,617.5,463.25,680.0
12,526.0,301.0,531.0,291.5,515.0,293.0,0.0,0.0,493.0,295.75,526.5,334.0,474.75,351.75,523.0,393.25,470.0,437.5,532.0,442.0,480.0,508.0,501.5,455.5,461.0,462.0,522.5,541.0,466.0,572.5,505.5,618.0,463.0,680.0
13,529.0,302.5,533.5,293.0,518.0,294.25,0.0,0.0,494.75,297.0,526.0,335.25,476.0,352.25,522.0,393.5,472.25,438.5,531.0,442.5,483.5,510.25,500.75,455.5,460.5,462.0,523.0,540.5,466.75,572.5,505.5,617.5,462.75,680.0
14,531.0,304.0,535.5,294.5,520.0,295.5,0.0,0.0,497.0,298.0,524.5,336.25,477.0,354.25,520.0,394.5,473.75,441.0,530.0,443.5,485.5,512.5,500.0,458.25,460.5,464.5,521.5,544.5,467.25,572.0,505.0,618.0,463.0,679.0
15,533.0,304.25,537.0,294.75,522.0,296.0,0.0,0.0,498.0,299.5,523.5,336.0,479.0,356.5,517.5,394.0,476.25,443.25,529.0,444.0,489.25,514.0,498.25,458.75,460.0,465.75,523.5,544.0,468.25,574.0,505.0,619.0,463.75,681.0
16,533.0,303.5,537.5,294.0,522.0,295.0,0.0,0.0,498.0,299.5,523.5,337.0,479.75,356.0,517.0,395.0,477.5,442.75,529.0,444.75,492.25,513.5,497.5,457.5,459.75,464.75,526.5,539.5,469.5,573.5,505.5,618.0,464.0,680.0
17,533.0,301.5,537.0,292.0,522.0,293.5,0.0,0.0,498.0,298.5,522.5,337.25,479.5,355.25,516.5,396.25,478.0,441.75,528.5,444.75,495.5,509.0,497.0,457.25,460.25,464.0,527.0,539.5,470.25,572.0,505.5,618.0,464.0,681.0
18,533.0,298.0,536.0,289.0,521.5,290.0,0.0,0.0,497.25,296.5,522.0,336.75,480.0,353.0,515.5,398.5,479.25,440.0,528.0,447.0,501.5,504.0,496.5,457.0,460.25,463.25,527.0,538.0,470.75,572.0,505.75,618.0,464.25,682.0
19,531.0,295.25,535.0,286.5,520.0,287.5,0.0,0.0,496.5,294.5,522.0,336.5,479.75,351.0,515.0,399.25,481.5,435.0,529.0,448.5,508.75,496.0,498.0,457.25,462.5,463.0,530.5,538.5,471.5,572.0,505.5,619.0,464.25,682.0
20,530.0,292.5,533.0,284.0,519.0,284.75,0.0,0.0,495.25,292.25,520.5,336.0,479.25,349.5,516.5,399.5,485.75,432.25,530.5,447.5,520.5,488.25,498.25,459.0,463.75,464.75,532.5,537.0,472.5,573.5,505.5,619.5,464.5,682.0
21,528.5,285.5,530.5,277.0,517.0,278.0,0.0,0.0,493.25,288.0,520.5,334.75,478.0,341.75,0.0,0.0,492.75,414.0,0.0,0.0,531.5,449.5,504.0,462.25,469.0,466.0,532.0,544.5,472.75,575.0,505.75,622.0,464.5,680.5
22,525.5,282.0,528.5,274.5,514.5,275.25,0.0,0.0,491.25,285.5,520.0,336.5,477.0,337.25,520.0,404.75,498.0,407.75,561.0,434.5,559.0,431.5,507.5,463.25,470.75,467.75,533.5,544.0,475.0,574.5,507.75,621.0,464.75,678.5
23,524.0,278.75,526.0,271.25,513.0,272.0,0.0,0.0,490.0,284.5,516.5,335.25,477.0,334.0,514.5,403.75,501.5,395.5,533.0,449.5,558.5,402.75,505.25,462.0,469.5,466.0,535.0,542.0,475.0,574.5,507.25,619.0,463.5,680.0
24,522.5,277.0,525.0,269.5,511.75,270.5,0.0,0.0,489.0,281.5,517.0,334.25,477.75,329.5,517.0,402.0,503.0,379.5,534.5,449.25,557.5,379.75,506.75,463.25,471.25,467.0,534.5,544.5,476.75,575.5,507.5,620.5,463.25,681.0
