,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,477.25,193.125,483.0,180.0,0.0,0.0,517.0,167.75,0.0,0.0,553.0,235.5,532.0,229.875,555.0,341.75,544.0,311.5,482.5,372.5,491.5,304.25,582.5,405.25,566.0,400.75,566.0,531.5,564.0,519.0,578.0,664.5,583.5,613.5
1,480.25,190.0,486.5,177.375,0.0,0.0,522.0,167.125,0.0,0.0,549.0,233.875,546.5,225.0,539.0,340.75,0.0,0.0,468.25,357.25,0.0,0.0,579.0,405.75,583.5,398.75,562.0,534.0,575.0,519.0,578.0,661.5,586.5,615.0
2,483.5,189.5,489.0,177.0,0.0,0.0,522.5,167.125,0.0,0.0,545.0,233.25,554.0,222.375,530.5,339.25,0.0,0.0,464.5,351.25,0.0,0.0,579.0,403.75,593.0,396.0,558.5,532.0,579.0,517.0,577.5,661.0,587.0,615.5
3,483.5,188.75,489.5,176.0,0.0,0.0,523.5,166.5,0.0,0.0,540.5,233.875,563.0,221.0,523.0,335.5,0.0,0.0,458.0,342.0,0.0,0.0,574.0,403.5,599.0,395.25,555.0,532.0,583.5,516.5,576.0,662.0,590.5,618.0
4,486.0,188.5,491.25,175.75,0.0,0.0,525.0,165.875,0.0,0.0,539.0,232.25,565.5,219.25,515.5,335.0,0.0,0.0,455.0,334.75,0.0,0.0,572.5,405.5,599.0,397.5,551.0,535.0,580.0,518.0,576.0,664.0,584.5,615.0
5,486.25,187.75,492.0,175.125,0.0,0.0,526.0,165.375,0.0,0.0,537.0,232.375,568.0,218.875,502.0,333.25,518.5,307.25,454.0,318.5,0.0,0.0,570.5,405.0,600.0,396.75,546.0,534.0,579.0,518.0,574.5,662.0,587.5,620.0
6,486.0,186.875,492.5,173.625,0.0,0.0,526.0,164.5,0.0,0.0,530.0,231.25,572.0,216.375,493.5,326.0,0.0,0.0,451.0,309.75,0.0,0.0,566.0,403.0,601.5,395.0,540.0,532.0,576.5,515.0,572.0,656.0,588.0,619.0
7,485.5,186.875,491.25,173.875,0.0,0.0,524.5,164.0,0.0,0.0,525.0,230.5,572.0,215.25,484.0,322.0,0.0,0.0,449.75,297.75,0.0,0.0,564.5,401.25,601.5,392.75,540.0,532.0,576.5,513.0,572.0,656.0,591.5,617.0
8,485.75,187.125,491.25,174.0,0.0,0.0,524.5,163.625,0.0,0.0,525.0,229.375,575.5,216.375,471.0,306.25,0.0,0.0,487.5,238.5,0.0,0.0,561.0,401.5,600.0,394.25,540.5,534.0,577.5,514.5,567.0,658.0,592.5,618.0
9,484.5,187.0,489.5,173.875,0.0,0.0,522.0,163.625,0.0,0.0,525.5,230.625,574.5,218.75,465.25,300.25,0.0,0.0,472.25,250.25,0.0,0.0,559.5,407.75,597.0,400.0,540.0,536.5,576.0,518.0,567.0,657.0,591.0,618.0
10,482.5,186.125,487.75,172.75,0.0,0.0,521.5,162.5,0.0,0.0,524.5,229.125,572.0,218.25,462.25,294.25,517.5,288.75,464.0,250.25,478.0,252.5,557.5,407.75,597.5,399.5,540.0,537.5,577.5,519.0,566.0,660.0,592.5,616.5
11,478.5,185.375,484.0,172.125,0.0,0.0,518.0,162.375,0.0,0.0,524.0,230.125,567.0,217.375,454.75,286.25,0.0,0.0,454.75,237.5,0.0,0.0,556.0,408.5,592.0,399.75,540.0,537.0,575.0,518.0,565.0,659.5,591.0,614.5
12,476.5,185.375,482.0,172.25,0.0,0.0,515.0,163.125,0.0,0.0,525.0,229.5,564.0,216.875,454.5,282.25,511.5,279.25,454.0,233.0,0.0,0.0,556.0,410.25,591.5,401.0,541.0,539.0,576.0,518.0,566.0,662.0,589.0,615.0
13,473.0,188.0,477.25,175.0,0.0,0.0,509.75,163.875,0.0,0.0,527.0,231.0,556.5,219.125,451.5,282.75,496.5,278.0,446.25,229.75,0.0,0.0,555.5,412.0,586.0,402.25,542.5,540.0,574.5,520.0,566.5,662.0,587.0,616.5
14,470.0,190.125,474.5,177.375,0.0,0.0,508.25,166.75,0.0,0.0,529.5,232.5,550.0,221.0,451.25,286.0,499.5,260.75,440.75,233.0,463.0,220.75,557.0,413.5,578.5,403.75,544.0,540.0,569.0,519.5,566.5,663.0,586.5,613.0
15,465.75,196.125,470.25,182.625,0.0,0.0,505.25,169.625,0.0,0.0,539.0,233.75,537.5,228.125,454.25,294.5,498.0,289.25,423.75,246.5,466.25,243.0,567.0,416.0,555.0,410.5,548.0,538.0,550.5,525.0,569.5,662.5,581.0,613.0
16,465.25,198.0,469.75,184.625,0.0,0.0,504.5,171.625,0.0,0.0,541.5,236.0,540.0,228.875,460.0,300.5,504.5,296.5,414.0,261.75,484.25,256.25,570.0,416.75,551.5,410.75,550.0,538.5,546.0,523.5,569.5,662.0,582.5,612.0
17,463.25,200.625,468.5,186.625,0.0,0.0,505.0,173.625,0.0,0.0,544.0,236.5,540.5,228.375,466.75,308.0,514.5,294.25,401.0,279.75,474.25,250.0,571.0,419.25,549.0,412.5,550.5,541.0,545.0,525.5,569.0,664.0,582.5,612.5
18,461.5,207.0,466.25,193.125,0.0,0.0,501.0,176.75,0.0,0.0,554.5,232.125,510.0,236.875,491.5,317.0,478.5,320.5,394.75,321.5,392.25,311.25,576.5,418.5,536.0,414.0,554.0,540.0,538.0,524.0,568.0,660.0,580.0,610.0
19,459.0,211.75,464.25,197.0,451.25,201.375,500.25,179.25,0.0,0.0,557.0,232.875,504.75,239.5,501.0,321.0,479.5,322.75,402.5,346.5,396.5,336.0,577.5,418.0,534.5,414.5,556.0,538.0,540.5,524.0,568.5,659.0,583.0,609.0
20,457.75,213.625,463.25,199.375,450.5,203.5,498.75,182.125,0.0,0.0,555.5,233.25,497.5,244.0,511.0,324.75,478.0,320.0,414.5,368.5,404.0,352.25,580.0,415.5,536.0,413.5,556.5,537.0,545.5,527.0,569.0,661.0,584.0,610.0
21,456.5,215.875,462.75,201.625,448.75,205.25,498.5,183.0,0.0,0.0,553.5,235.25,493.5,245.125,518.0,330.75,488.75,323.5,425.25,392.75,432.0,307.75,579.5,416.75,533.0,415.5,559.0,541.0,544.5,529.5,569.0,664.0,584.0,612.0
22,455.0,218.625,461.5,204.5,447.25,208.125,496.25,186.0,0.0,0.0,553.5,237.875,494.0,245.625,523.5,338.75,486.75,322.25,445.0,419.75,433.5,316.0,581.0,416.75,533.0,415.0,561.0,541.0,543.0,528.0,568.0,664.5,584.0,607.5
23,447.25,222.625,453.75,208.625,439.5,211.875,489.25,190.125,0.0,0.0,550.0,242.125,490.0,248.375,541.5,350.75,496.0,325.75,504.0,444.5,440.5,322.0,585.0,415.75,538.5,413.0,561.5,538.5,538.5,520.0,568.0,664.0,581.0,608.5
24,443.75,225.5,450.0,211.875,0.0,0.0,484.0,194.5,0.0,0.0,549.0,245.5,493.5,247.5,555.0,352.25,497.0,326.0,536.5,447.0,442.0,322.75,588.5,416.0,551.0,413.0,563.0,539.0,549.0,525.5,571.0,663.5,584.0,609.0
25,438.75,228.5,443.0,214.5,0.0,0.0,477.75,199.875,0.0,0.0,549.0,247.0,488.75,247.875,568.0,356.25,501.5,325.5,568.0,453.0,443.5,321.5,581.0,423.5,539.0,418.0,559.5,552.5,540.0,520.0,569.5,670.0,584.5,600.5
26,435.5,231.625,439.5,217.625,0.0,0.0,473.75,202.375,0.0,0.0,549.5,247.625,483.5,251.875,581.0,349.0,500.25,326.75,592.5,447.0,445.0,324.5,576.5,428.5,530.0,425.0,559.0,549.0,539.5,524.0,570.0,665.0,586.0,603.0
27,431.5,234.375,438.0,220.5,0.0,0.0,474.5,203.0,0.0,0.0,548.0,251.0,480.75,257.5,595.0,339.5,503.25,329.75,628.0,429.75,448.25,331.25,577.0,425.0,531.5,424.0,562.0,542.0,538.0,524.0,572.5,663.0,587.5,605.0
28,431.0,235.5,437.25,221.75,0.0,0.0,474.25,203.625,0.0,0.0,549.0,250.625,479.75,257.5,602.0,337.5,498.0,328.75,638.0,423.0,444.5,330.25,581.0,424.75,535.5,424.5,564.0,543.0,548.5,532.5,571.5,665.5,583.0,608.5
29,431.75,235.0,438.0,221.125,0.0,0.0,474.5,203.125,0.0,0.0,548.0,248.375,480.0,257.0,604.5,330.25,492.0,326.5,647.0,417.0,446.75,331.25,581.0,422.5,536.0,423.0,562.5,541.0,549.5,532.5,571.5,665.0,584.0,609.0
30,431.5,233.75,438.0,220.0,0.0,0.0,474.75,202.0,0.0,0.0,548.0,248.125,479.5,255.125,606.5,331.0,492.0,327.0,652.0,413.75,443.25,330.0,580.5,424.0,534.5,424.5,563.0,543.0,548.0,535.0,571.0,665.0,587.0,608.5
31,433.25,231.25,439.5,217.125,0.0,0.0,476.5,199.75,0.0,0.0,548.0,246.625,480.5,255.0,611.0,328.75,491.25,327.0,660.0,411.5,442.75,328.5,581.0,423.0,536.0,423.25,565.0,547.0,549.0,534.5,572.0,668.0,583.5,609.0
32,433.25,229.5,440.0,215.875,0.0,0.0,478.0,198.375,0.0,0.0,548.0,245.75,480.75,252.875,609.0,326.25,491.5,325.25,660.0,411.0,442.5,327.25,582.5,420.25,538.5,420.5,566.0,543.0,550.5,532.5,571.0,667.0,583.0,610.0
33,434.5,228.25,441.0,214.125,0.0,0.0,479.0,196.75,0.0,0.0,550.0,246.25,479.75,255.625,611.5,329.5,493.25,327.5,661.0,412.75,443.5,325.5,581.5,422.25,534.5,423.5,565.0,543.5,548.0,536.0,570.5,664.0,584.5,609.0
34,436.25,226.375,442.5,212.625,0.0,0.0,479.5,195.75,0.0,0.0,550.0,245.5,480.0,254.5,610.5,329.0,491.25,324.75,660.0,412.5,442.5,325.0,581.0,422.75,534.5,423.75,565.0,543.5,548.0,534.0,571.5,666.0,587.5,609.0
35,437.75,224.375,444.25,210.375,0.0,0.0,481.0,194.625,0.0,0.0,550.0,243.375,485.5,248.625,609.0,327.0,497.5,324.5,658.0,413.0,444.5,323.75,582.0,421.5,536.0,421.5,566.0,544.0,551.0,535.0,571.0,667.0,583.0,611.0
36,438.0,223.25,445.0,209.125,0.0,0.0,482.0,193.0,0.0,0.0,550.0,242.625,483.0,250.375,608.5,327.0,498.5,324.5,655.0,413.75,446.5,323.25,581.0,421.25,535.0,422.5,567.0,542.5,551.5,535.0,570.5,665.0,585.5,611.0
37,438.0,222.5,445.0,208.75,0.0,0.0,482.5,193.0,0.0,0.0,550.0,243.625,483.75,249.125,608.0,327.75,496.75,323.25,654.0,414.0,446.0,323.5,581.0,422.5,533.5,422.5,567.0,545.0,549.0,534.0,570.0,668.0,580.5,611.0
38,439.25,222.0,446.25,208.375,0.0,0.0,483.0,192.75,0.0,0.0,550.5,243.5,484.0,249.125,608.0,328.25,496.5,322.5,654.5,416.25,445.25,322.5,581.0,422.75,535.5,423.0,566.5,545.0,552.0,536.0,572.0,667.0,584.0,611.0
39,440.25,221.0,447.0,207.125,0.0,0.0,484.0,190.125,0.0,0.0,552.0,243.875,485.25,248.875,610.0,330.25,499.0,321.5,653.5,412.0,446.5,322.75,582.5,423.0,536.0,423.25,567.0,544.0,552.0,535.5,571.5,665.0,586.0,610.0
