,0,1,2,3,4
0,385.03125,132.25,532.78125,618.75,0.9228963851928711
1,385.671875,132.53125,534.046875,619.03125,0.9233765602111816
2,388.796875,132.375,534.796875,618.375,0.9262576103210449
3,390.28125,131.4375,536.03125,619.6875,0.9271130561828613
4,393.15625,131.1875,537.40625,620.1875,0.9290385246276855
5,394.96875,132.25,539.71875,620.0,0.9280757904052734
6,398.53125,133.1875,542.53125,619.4375,0.9304826259613037
7,399.375,132.875,542.875,620.375,0.9290385246276855
8,400.46875,132.375,543.96875,619.875,0.9304826259613037
9,401.15625,132.5,545.15625,618.75,0.9300012588500977
10,400.65625,131.9375,545.65625,619.6875,0.9290385246276855
11,401.75,132.125,545.75,619.875,0.9285571575164795
12,401.0,131.75,546.0,619.25,0.9290385246276855
13,401.65625,132.6875,545.65625,620.1875,0.9261503219604492
14,401.53125,133.875,545.28125,619.375,0.924224853515625
15,401.75,134.3125,543.5,619.8125,0.9227807521820068
16,401.34375,135.0,541.46875,620.25,0.9232621192932129
17,403.5,136.8125,537.25,618.8125,0.9296188354492188
18,402.0625,137.5625,534.5625,619.0625,0.9228963851928711
19,387.1875,139.34375,529.0625,619.34375,0.9099316596984863
20,388.09375,140.1875,524.59375,619.4375,0.8960065841674805
21,383.75,140.0,520.0,619.25,0.8671960830688477
22,381.96875,139.875,518.59375,619.125,0.8628745079040527
23,371.5,139.8125,518.0,620.3125,0.8828272819519043
24,363.0625,139.0,515.3125,622.5,0.9112279415130615
25,359.875,139.3125,514.625,624.0625,0.9213366508483887
26,358.5625,137.8125,514.3125,624.5625,0.9275944232940674
27,359.1875,136.125,512.9375,625.625,0.9285571575164795
28,360.0,135.375,511.25,640.125,0.9252972602844238
29,361.625,134.0625,510.5,651.0625,0.9228963851928711
30,362.625,136.96875,512.875,656.96875,0.9203739166259766
31,360.3125,139.9375,513.3125,662.9375,0.9213366508483887
32,358.0,142.21875,513.5,671.21875,0.9184484481811523
33,356.1875,144.9375,513.6875,676.9375,0.9184484481811523
34,355.5,149.125,513.75,685.625,0.9213366508483887
35,354.1875,155.5,515.3125,696.5,0.923743486404419
36,355.25,160.25,516.375,703.25,0.9261503219604492
37,357.5625,167.65625,516.1875,714.15625,0.9209756851196289
38,357.34375,173.5,518.21875,722.5,0.916654109954834
39,359.1875,180.40625,520.8125,730.40625,0.9257774353027344
40,359.53125,187.921875,521.90625,732.921875,0.932499885559082
41,350.8125,199.5625,524.3125,737.0625,0.936821460723877
42,347.15625,202.5625,525.53125,738.0625,0.9329800605773926
43,343.75,202.28125,527.375,739.28125,0.924706220626831
44,346.25,205.28125,528.0,738.78125,0.9295198917388916
45,345.25,207.53125,528.5,738.53125,0.9256689548492432
46,342.8125,208.28125,528.3125,738.78125,0.9290385246276855
47,349.8125,209.5,529.0625,737.5,0.923743486404419
48,365.734375,207.53125,528.734375,738.53125,0.9295198917388916
49,372.875,204.0625,528.125,738.0625,0.9222993850708008
50,380.734375,203.84375,533.359375,737.84375,0.9238567352294922
51,382.4375,197.03125,558.0625,738.53125,0.9208552837371826
52,381.5625,193.34375,581.5625,738.84375,0.9227807521820068
53,379.5,187.0,601.375,739.0,0.9362590312957764
54,375.4375,180.890625,636.6875,736.890625,0.936821460723877
55,375.1875,173.125,649.4375,739.125,0.9198925495147705
56,373.1875,168.90625,658.9375,736.90625,0.9036893844604492
57,371.140625,166.0,672.390625,736.0,0.9349007606506348
58,369.359375,160.75,680.859375,737.25,0.937781810760498
59,366.25,154.46875,687.0,735.46875,0.9469051361083984
60,364.203125,152.40625,686.703125,735.40625,0.9483456611633301
61,363.375,150.75,692.875,735.75,0.9502663612365723
62,362.0,149.46875,695.25,735.46875,0.9502663612365723
63,361.40625,148.96875,695.65625,734.96875,0.9507465362548828
64,361.125,148.15625,694.375,735.15625,0.9512267112731934
65,361.015625,147.65625,693.765625,734.65625,0.9512267112731934
66,361.234375,148.375,691.484375,735.375,0.9497861862182617
67,363.046875,149.84375,686.046875,734.84375,0.9483456611633301
68,365.3125,151.09375,678.5625,735.59375,0.9445042610168457
69,367.125,152.0,671.125,736.0,0.936821460723877
70,369.171875,152.6875,667.921875,736.6875,0.9310593605041504
71,370.5,162.171875,652.5,738.671875,0.8263812065124512
72,372.59375,163.25,640.59375,737.75,0.9257774353027344
73,373.8125,164.5,629.8125,737.5,0.9387421607971191
74,374.4375,167.75,615.6875,738.25,0.923743486404419
75,374.625,170.375,595.625,737.875,0.9160416126251221
76,375.125,169.5,594.25,737.5,0.932889461517334
77,374.25,169.53125,566.5,737.03125,0.936821460723877
78,375.0625,166.875,556.1875,734.375,0.93337082862854
79,375.46875,165.90625,547.46875,722.90625,0.9281783103942871
80,375.96875,160.125,543.96875,715.625,0.9344205856323242
81,373.8125,155.125,540.6875,702.625,0.9314453601837158
82,372.71875,148.8125,536.46875,687.3125,0.9266316890716553
83,371.375,143.9375,533.75,679.4375,0.9232621192932129
84,371.3125,141.5,531.5625,672.0,0.9222993850708008
85,371.0,140.25,531.125,661.25,0.9222993850708008
86,374.84375,139.3125,527.96875,639.5625,0.9084911346435547
87,375.5625,136.71875,527.8125,631.71875,0.8767995834350586
88,378.15625,134.65625,527.90625,624.40625,0.906090259552002
89,379.828125,133.65625,527.328125,620.90625,0.9161739349365234
90,382.59375,132.71875,526.96875,618.71875,0.9200153350830078
91,387.03125,132.875,527.03125,617.875,0.9200153350830078
92,392.0,132.65625,528.0,617.65625,0.9132928848266602
93,393.75,132.6875,528.75,617.6875,0.9132928848266602
94,396.078125,132.6875,529.953125,617.6875,0.9128127098083496
95,399.21875,133.09375,531.71875,617.59375,0.9209756851196289
