,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,597.5,210.0,607.5,200.75,588.5,198.375,0.0,0.0,568.0,194.75,625.5,266.5,528.5,258.5,630.0,341.0,490.0,322.0,607.0,396.5,534.0,351.5,596.5,412.25,536.5,408.5,576.0,519.0,527.0,517.5,549.5,610.0,506.25,610.0
1,592.0,210.125,602.0,200.875,583.0,198.5,0.0,0.0,562.0,193.125,618.5,265.5,522.0,258.5,622.5,338.25,482.75,320.25,602.0,390.5,526.0,350.5,590.5,411.0,529.0,407.5,573.0,517.5,513.0,514.0,549.5,612.0,485.0,602.5
2,586.0,213.375,596.0,203.75,577.5,201.0,0.0,0.0,557.0,194.625,611.5,265.5,516.5,259.0,615.0,338.0,493.25,328.75,596.0,391.25,482.5,313.0,585.5,412.5,524.5,409.0,570.0,520.0,500.5,517.0,547.0,612.0,466.75,599.5
3,581.5,216.875,591.5,207.125,573.0,204.5,0.0,0.0,551.5,198.625,604.5,268.0,510.25,262.0,608.5,340.0,490.75,332.25,590.5,394.5,475.0,315.75,579.5,414.75,518.0,411.5,570.0,522.0,488.75,520.0,546.0,614.0,454.75,593.5
4,578.0,221.5,587.5,211.75,569.0,209.875,0.0,0.0,546.0,204.0,600.0,272.25,504.0,265.0,604.0,342.75,471.0,325.5,586.5,397.0,483.25,333.5,574.0,418.0,511.0,414.5,572.0,524.0,480.75,516.5,547.0,613.5,446.5,590.5
5,572.5,227.625,582.5,218.375,564.0,215.625,0.0,0.0,540.5,212.25,594.5,279.0,497.0,272.5,597.5,349.5,465.75,330.25,580.0,404.75,503.25,369.25,568.5,423.5,504.0,421.0,577.0,523.0,473.5,520.0,547.0,613.5,440.75,593.5
6,570.5,233.5,579.5,224.25,562.0,222.0,0.0,0.0,536.5,216.5,589.0,285.0,493.0,277.0,592.0,356.0,457.5,334.0,575.0,413.5,487.5,373.75,563.0,428.25,498.0,425.5,576.5,525.0,467.5,522.5,546.5,614.0,440.25,595.0
7,571.0,239.875,579.0,231.0,563.0,228.75,0.0,0.0,534.5,224.125,581.0,292.25,489.25,284.0,581.0,366.25,453.75,344.5,566.0,424.5,488.25,389.5,555.0,433.5,492.5,431.75,574.0,524.0,466.0,526.0,545.0,613.0,439.5,595.5
8,572.5,240.0,579.5,231.0,564.0,229.125,0.0,0.0,535.0,224.25,579.5,289.5,488.75,285.0,577.0,360.5,449.25,346.0,565.5,419.5,487.25,387.0,554.5,432.25,493.0,432.0,573.0,522.5,467.25,525.5,545.5,613.0,439.0,596.5
9,575.0,237.625,581.5,228.375,567.0,226.75,0.0,0.0,536.0,220.125,577.0,285.5,489.0,282.5,573.0,355.5,451.5,349.0,568.0,417.25,503.5,381.25,555.5,428.0,494.0,428.0,571.5,522.0,467.75,526.0,545.0,612.0,439.5,595.5
10,577.5,234.5,584.0,225.25,570.0,223.25,0.0,0.0,538.5,216.25,575.0,281.25,494.0,278.5,571.0,349.5,458.75,349.75,573.0,403.25,522.5,373.5,551.5,422.5,492.25,422.75,572.0,517.5,470.0,522.0,545.0,611.5,439.5,595.5
11,582.0,232.125,587.5,222.625,574.0,221.5,0.0,0.0,542.5,215.0,570.0,275.5,499.5,275.0,571.5,345.75,476.0,352.25,584.0,389.5,552.0,360.0,546.5,417.0,491.75,417.75,571.0,513.5,472.25,518.5,542.5,610.0,438.5,595.5
12,585.0,233.0,590.0,223.5,577.0,221.75,0.0,0.0,544.0,214.25,565.0,275.25,508.0,273.0,566.0,349.0,497.0,353.5,595.0,387.75,570.5,351.25,547.0,416.0,497.0,415.5,572.5,512.5,475.75,517.5,541.5,608.0,436.0,595.0
13,589.5,237.25,594.5,228.0,583.0,226.0,0.0,0.0,552.0,218.25,562.0,278.0,518.0,277.5,565.0,357.5,545.0,354.0,622.5,366.25,622.5,339.5,550.5,421.5,502.75,421.0,574.5,516.0,479.25,523.0,535.0,607.0,428.5,592.5
14,593.0,238.5,597.5,229.75,586.0,227.75,0.0,0.0,555.0,220.625,565.0,277.5,526.0,278.5,573.0,351.0,563.0,348.25,643.0,352.75,645.0,344.5,553.5,424.0,506.5,422.75,575.0,519.5,480.75,526.5,534.0,608.0,424.0,594.0
15,595.5,239.5,0.0,0.0,589.5,229.0,0.0,0.0,559.5,223.125,562.0,274.0,537.5,277.5,576.0,344.0,581.5,342.25,0.0,0.0,665.0,348.25,555.5,424.0,511.0,422.75,576.0,521.0,483.0,528.5,533.5,608.0,421.0,594.0
16,602.0,239.875,607.0,231.125,594.0,229.5,0.0,0.0,564.5,224.5,569.5,274.0,544.0,278.5,587.0,341.25,593.5,339.75,657.0,350.5,670.5,350.0,562.0,425.0,516.5,423.5,579.0,521.0,487.5,529.0,532.5,609.0,422.5,592.0
17,617.5,236.5,622.0,227.375,610.0,226.0,0.0,0.0,580.0,221.5,586.5,272.75,556.5,276.5,605.0,337.0,591.0,345.0,667.0,333.75,671.5,356.5,574.5,424.5,531.0,422.5,583.5,522.0,505.0,528.0,537.0,608.5,427.5,584.5
18,626.5,233.375,0.0,0.0,620.0,222.875,0.0,0.0,588.5,218.0,592.0,269.0,564.0,272.5,609.5,336.25,581.5,346.5,678.0,329.5,665.5,362.0,581.5,423.0,541.5,421.5,581.0,524.5,517.5,531.0,537.5,610.0,436.75,580.5
19,633.0,229.875,0.0,0.0,627.0,219.25,0.0,0.0,594.0,212.875,601.0,270.25,564.5,271.0,624.5,335.0,572.5,347.5,696.5,322.5,660.0,366.0,589.0,422.25,549.0,421.0,580.0,524.0,533.5,530.5,538.0,610.0,452.25,580.0
20,643.0,226.75,0.0,0.0,636.0,215.75,0.0,0.0,603.5,209.25,610.5,269.0,564.5,266.5,637.5,335.0,560.5,347.5,710.0,324.5,646.0,367.25,595.0,419.5,554.0,418.0,582.5,524.0,551.5,530.0,539.5,610.0,473.0,584.0
21,649.0,224.5,0.0,0.0,642.5,213.25,0.0,0.0,609.5,205.625,622.0,268.5,564.5,264.5,654.5,332.75,552.0,344.5,735.0,330.5,636.5,370.75,600.5,414.5,558.5,413.25,584.0,521.0,566.0,526.5,543.0,608.0,495.5,597.0
22,656.5,223.75,0.0,0.0,650.5,212.0,0.0,0.0,617.0,201.125,632.5,267.0,566.0,262.5,675.5,331.25,547.0,342.0,758.5,340.75,625.5,371.5,605.0,411.25,563.0,412.5,589.0,516.0,585.5,526.5,545.5,603.0,530.5,616.0
23,662.5,222.375,669.5,212.875,657.0,210.25,0.0,0.0,626.0,198.75,645.0,266.0,572.0,257.5,684.5,335.0,542.5,336.5,758.0,361.5,609.0,368.5,607.0,409.5,569.0,411.0,579.0,508.5,603.5,523.0,544.0,600.5,556.0,625.0
24,670.5,224.25,678.0,214.5,664.5,211.75,0.0,0.0,632.5,197.875,663.0,269.75,576.0,257.5,694.0,344.25,541.0,332.25,759.0,385.5,596.5,366.5,614.0,409.5,575.0,410.5,582.0,506.25,613.0,523.5,545.0,602.0,594.5,645.5
