,0,1,2,3,4
0,317.4375,199.65625,511.6875,735.15625,0.932889461517334
1,321.0,201.5625,512.375,721.5625,0.93337082862854
2,321.25,202.9375,513.0,707.4375,0.932889461517334
3,319.5,202.1875,513.5,694.4375,0.9348149299621582
4,317.03125,200.75,512.65625,682.75,0.9343335628509521
5,311.8125,195.5,511.1875,681.0,0.9367403984069824
6,303.46875,190.4375,504.59375,682.6875,0.9381844997406006
7,298.5,189.6875,498.5,680.6875,0.9348149299621582
8,294.09375,192.28125,491.46875,676.78125,0.9344205856323242
9,290.0625,196.875,486.5625,664.625,0.9391472339630127
10,286.5,207.1875,485.875,661.1875,0.9338521957397461
11,288.6796875,211.8125,476.8046875,661.0625,0.9339404106140137
12,294.71875,211.09375,468.21875,661.09375,0.9310593605041504
13,299.8671875,207.125,466.3671875,661.375,0.9329800605773926
14,306.96875,203.375,468.34375,662.125,0.9251875877380371
15,315.34375,202.5,475.96875,662.75,0.9194111824035645
16,323.78125,202.9375,480.53125,663.1875,0.924224853515625
17,328.4375,206.3125,521.8125,665.0625,0.9256689548492432
18,330.09375,214.71875,566.84375,688.96875,0.888603687286377
19,328.421875,217.703125,579.421875,702.703125,0.9243369102478027
20,327.25,217.28125,587.0,721.28125,0.9343335628509521
21,327.25,217.09375,590.0,736.09375,0.9381844997406006
22,328.3125,216.65625,594.0625,738.65625,0.9372217655181885
23,328.875,216.53125,594.375,738.03125,0.9352962970733643
24,328.65625,217.03125,593.15625,738.03125,0.9304826259613037
25,329.25,218.125,592.0,739.625,0.9300012588500977
26,329.78125,220.125,593.03125,739.125,0.9348149299621582
27,331.4375,228.25,604.6875,738.75,0.9348149299621582
28,330.3125,234.4375,619.3125,738.4375,0.9439609050750732
29,328.875,241.375,636.625,739.625,0.9458863735198975
30,330.1875,247.875,649.1875,738.875,0.9458863735198975
31,329.0625,251.8125,642.5625,739.3125,0.9405913352966309
32,328.6875,255.375,648.9375,738.625,0.9170043468475342
33,329.375,259.5625,577.125,738.3125,0.9208552837371826
34,332.21875,260.1875,538.09375,737.9375,0.9257774353027344
35,336.265625,259.9375,523.765625,738.4375,0.9339404106140137
36,320.9375,254.875,525.5625,738.125,0.9285571575164795
37,314.5,249.8125,537.875,737.5625,0.9189298152923584
38,309.28125,243.0,521.15625,738.75,0.9405913352966309
39,306.0625,235.125,519.4375,739.125,0.9425168037414551
40,302.03125,227.5625,517.53125,740.0625,0.9449236392974854
41,299.46875,222.4375,515.84375,739.4375,0.9444422721862793
42,298.21875,215.96875,514.59375,738.96875,0.9410727024078369
43,296.84375,212.4375,514.46875,738.4375,0.9401099681854248
44,298.0,203.84375,515.0,737.84375,0.9377031326293945
45,299.625,200.96875,516.625,737.46875,0.9386658668518066
46,302.09375,197.125,516.84375,737.625,0.9401099681854248
47,305.65625,191.71875,517.90625,739.21875,0.9396286010742188
48,310.53125,190.25,519.53125,738.75,0.9367403984069824
49,315.5,188.40625,522.75,738.90625,0.9348149299621582
50,321.5625,186.234375,524.8125,737.734375,0.9382619857788086
51,324.984375,185.0,525.234375,738.0,0.9411430358886719
52,327.890625,186.59375,526.015625,736.59375,0.9416232109069824
53,332.125,190.1875,529.5,713.6875,0.9290385246276855
54,333.421875,190.859375,528.546875,735.359375,0.9411430358886719
55,332.875,188.9375,527.625,724.9375,0.9352962970733643
56,332.9375,186.75,524.6875,711.75,0.9396286010742188
57,333.25,183.875,521.5,700.875,0.9348149299621582
58,333.25,180.8125,518.75,699.8125,0.9338521957397461
59,333.25,178.9375,514.375,699.9375,0.9338521957397461
