,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,497.0,193.75,507.25,182.75,486.5,182.25,520.5,183.125,471.0,182.5,540.0,249.375,443.25,252.5,553.5,324.0,432.75,338.75,536.0,379.5,459.0,401.5,522.0,399.5,461.0,399.75,526.0,504.75,460.75,506.25,509.0,595.5,450.5,606.5
1,495.75,195.25,506.0,184.0,485.25,183.75,520.5,183.375,470.0,183.5,539.5,249.75,442.75,253.375,553.5,323.75,432.25,339.5,535.0,379.75,458.25,403.0,521.5,399.5,460.0,400.25,525.5,504.75,460.75,507.5,509.5,595.0,450.5,606.5
2,494.75,196.25,505.5,185.0,484.0,184.75,521.0,184.25,469.5,184.625,539.0,250.25,443.5,254.25,553.5,324.25,433.0,338.75,535.0,381.0,456.5,400.5,521.5,399.0,461.0,399.5,523.0,503.5,461.25,506.5,509.0,596.0,451.25,607.0
3,494.75,195.25,505.25,184.0,484.0,184.125,520.0,184.375,469.5,185.0,539.5,249.25,444.0,253.875,554.0,323.25,434.75,338.75,535.0,380.0,457.75,401.5,523.0,397.75,462.5,398.5,523.0,503.25,461.5,506.5,509.25,595.0,452.0,606.0
4,494.0,193.625,504.75,182.5,483.75,182.5,520.5,183.0,470.0,183.25,541.0,248.25,444.5,252.75,555.0,323.0,437.5,336.25,536.5,379.0,460.0,400.5,523.5,395.0,463.0,395.75,523.5,499.0,462.25,503.5,509.25,594.5,452.0,606.0
5,495.5,193.375,505.75,182.5,484.75,182.5,521.0,184.375,471.0,183.375,539.5,247.625,446.0,252.0,554.5,322.25,438.0,335.25,536.5,377.75,461.25,398.0,524.5,394.0,465.0,394.75,523.5,501.5,462.5,502.5,509.5,594.0,451.75,603.5
6,496.5,194.0,507.0,183.375,486.25,183.25,522.5,186.0,472.5,184.125,541.5,249.5,447.0,253.375,556.0,323.5,441.0,335.75,538.0,380.5,464.25,399.25,525.5,395.5,465.5,396.0,524.0,503.75,461.75,504.0,509.5,594.0,451.0,603.5
7,497.25,195.375,507.75,184.75,487.25,184.5,523.5,187.25,473.25,185.25,543.0,251.75,447.5,256.0,556.0,325.0,443.0,339.5,539.0,383.75,467.0,402.75,526.5,398.5,466.75,399.0,525.5,506.5,461.0,506.5,509.5,595.0,451.75,603.5
8,499.75,201.125,510.25,190.375,489.25,190.625,525.0,194.5,474.25,194.0,544.0,257.0,449.5,262.5,557.0,329.25,447.0,348.25,542.0,390.0,469.75,413.0,527.5,402.5,469.0,403.5,528.0,509.0,461.75,509.75,510.0,595.0,452.0,604.0
9,500.25,204.875,510.5,194.5,490.0,195.125,525.5,198.625,476.0,199.125,545.5,261.5,450.25,266.25,557.0,334.25,447.5,352.25,543.5,393.75,471.0,418.0,526.5,402.75,467.25,403.75,529.0,508.0,462.0,510.75,509.0,596.0,451.5,606.0
10,501.75,211.875,512.5,201.875,491.5,201.75,528.5,206.75,477.25,206.375,548.5,268.75,454.5,273.0,557.5,342.5,452.75,359.75,545.0,404.0,471.75,430.25,527.0,410.0,468.0,410.5,533.0,510.0,461.5,516.0,508.25,596.0,450.5,608.0
11,502.5,216.5,513.5,206.0,492.5,205.75,530.0,208.125,478.5,207.375,550.0,271.5,454.75,275.25,557.5,345.5,452.75,363.5,546.0,408.75,472.0,436.5,526.5,410.0,466.5,410.0,534.0,513.5,463.5,516.0,507.25,598.0,452.5,611.5
12,505.0,216.75,516.0,206.75,495.0,206.25,532.0,209.375,480.5,208.125,549.0,271.75,456.75,276.25,557.5,345.75,454.0,365.0,548.5,410.0,471.75,438.0,525.5,410.5,467.5,411.5,532.5,512.5,467.5,518.0,507.5,597.5,452.75,611.0
13,507.75,217.125,518.5,207.0,497.75,206.5,533.0,210.75,483.0,209.25,549.5,271.25,457.75,276.5,558.0,345.5,456.25,365.75,550.0,411.5,472.5,438.25,526.5,411.0,468.75,411.75,533.5,514.5,469.75,518.0,507.75,598.0,453.25,610.0
14,510.25,216.125,521.5,206.0,500.5,205.0,536.5,210.25,485.25,207.5,551.0,271.5,460.25,275.5,558.0,344.5,458.75,365.5,553.0,410.25,472.75,440.0,526.0,410.5,468.75,411.75,533.5,513.5,470.5,523.0,508.0,598.5,453.0,611.0
15,513.5,212.625,524.5,202.625,504.0,201.625,539.5,207.125,488.75,204.125,551.5,271.25,463.5,274.0,558.0,344.0,460.0,364.5,555.0,409.0,473.5,436.75,529.0,416.25,473.25,416.5,530.5,521.0,474.25,527.0,507.25,599.0,453.5,608.0
16,516.5,209.5,527.0,200.125,506.5,199.375,541.0,205.375,491.25,203.125,551.5,267.0,465.75,271.5,557.5,340.0,459.75,360.5,558.0,406.5,473.0,433.5,530.5,412.5,475.0,414.0,534.5,517.0,477.0,526.0,507.0,598.5,454.0,609.0
17,521.5,202.5,532.0,192.875,511.5,192.375,546.0,198.5,495.75,197.25,550.5,261.0,471.75,264.25,557.0,332.5,461.5,348.5,564.5,393.0,473.0,420.0,530.5,408.0,478.25,409.5,534.0,513.0,480.5,524.0,508.75,598.0,454.75,605.0
18,523.5,199.625,534.0,190.125,513.5,189.75,547.5,195.875,497.0,195.625,549.0,258.5,475.0,259.75,555.5,328.25,461.75,339.25,567.5,385.5,472.5,410.75,529.5,406.0,479.0,407.0,535.0,511.75,484.5,521.0,509.0,598.0,455.25,601.0
19,526.0,196.375,536.0,187.0,515.5,186.5,549.0,192.0,499.0,190.75,549.5,255.25,476.5,255.5,554.5,326.5,461.5,332.75,570.5,382.0,473.25,399.0,531.5,404.0,481.75,404.75,534.5,512.5,487.0,519.5,509.5,599.0,455.75,601.0
20,529.0,191.625,538.5,181.875,519.0,180.875,550.5,185.25,502.5,182.875,547.0,247.875,478.75,246.125,550.0,318.0,465.25,311.25,572.0,367.25,473.0,366.25,531.0,397.25,484.0,398.5,533.5,508.5,492.0,516.5,509.0,598.0,456.75,610.0
21,530.0,189.0,539.0,179.5,519.5,178.75,551.0,184.0,503.5,182.25,545.5,246.0,480.5,243.25,547.0,314.25,467.25,300.75,573.0,362.5,471.5,347.75,530.0,397.5,483.25,398.5,532.5,509.5,492.25,518.5,509.75,598.5,457.0,619.0
22,532.0,185.25,541.5,176.125,521.5,175.5,552.5,181.875,503.5,180.5,543.5,245.5,484.0,238.875,544.0,314.25,470.0,287.75,575.0,359.0,472.5,332.0,528.0,399.0,483.0,399.5,533.0,507.75,490.75,521.5,510.25,599.0,459.25,630.0
23,532.5,184.375,542.0,175.5,522.5,174.0,0.0,0.0,504.0,178.375,541.0,243.0,488.25,231.375,538.5,310.75,471.75,269.0,573.5,354.25,471.25,312.0,527.5,399.0,484.0,399.0,532.0,509.0,489.5,525.0,510.0,600.0,459.25,641.0
24,534.5,183.125,544.5,173.875,524.0,172.125,0.0,0.0,503.75,176.625,535.0,237.5,492.25,223.75,530.0,307.5,476.0,249.25,569.5,344.5,474.25,273.0,526.0,398.5,485.5,398.0,532.5,507.5,488.0,529.0,510.5,598.0,462.0,657.0
25,536.0,182.25,545.0,173.125,525.0,171.875,0.0,0.0,504.0,177.0,531.5,239.375,494.25,223.625,524.0,307.75,472.25,247.25,567.0,340.0,476.5,270.25,527.0,400.75,487.0,400.5,533.0,507.75,486.5,533.5,509.75,599.5,462.5,663.0
