,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,502.0,239.125,515.5,226.25,490.0,228.5,543.0,229.25,480.5,234.0,580.0,302.5,469.0,312.0,598.0,393.75,469.0,397.75,553.5,443.5,493.5,446.75,573.5,485.0,500.0,487.75,591.0,591.5,485.75,593.0,600.0,683.0,479.5,688.0
1,504.25,240.5,518.0,227.625,492.75,230.125,547.0,231.25,484.75,237.25,584.0,303.0,474.0,313.75,601.0,396.25,473.0,411.75,554.0,444.5,479.25,487.0,575.5,486.75,501.75,489.25,592.5,592.0,486.5,593.5,600.5,680.0,479.75,687.0
2,507.25,241.5,521.5,228.5,496.5,230.125,552.5,232.0,0.0,0.0,589.0,303.5,482.5,313.0,603.5,400.0,481.5,402.25,542.0,446.5,484.5,461.5,580.0,487.25,506.5,488.0,596.5,592.5,486.5,590.0,602.5,683.5,482.0,688.0
3,507.0,243.375,521.0,230.125,497.0,231.625,554.0,231.625,0.0,0.0,590.5,304.0,485.0,313.5,600.5,403.0,485.25,405.0,532.0,447.5,490.25,469.5,582.0,488.0,509.5,488.5,596.0,593.5,485.5,590.0,602.5,685.0,486.75,688.0
4,503.0,243.625,517.0,230.625,493.5,232.0,551.0,233.0,0.0,0.0,589.0,304.5,487.75,311.0,593.0,406.5,486.25,401.75,511.0,442.0,468.5,451.5,581.5,489.5,509.25,488.5,596.0,594.5,484.0,588.5,602.5,684.0,503.75,685.5
5,500.25,243.875,514.5,231.25,491.5,232.125,549.0,232.25,0.0,0.0,586.5,304.75,488.25,310.5,587.0,406.25,487.0,401.25,502.0,436.75,464.0,449.5,581.5,489.25,511.25,488.0,593.5,595.0,484.25,587.5,601.0,685.0,513.5,687.0
6,496.5,244.25,510.75,231.625,487.75,232.625,544.5,233.75,0.0,0.0,581.5,305.5,486.5,311.75,582.0,405.75,485.75,404.75,496.5,429.5,440.25,430.5,579.0,487.0,509.0,486.0,589.5,596.5,488.5,588.5,600.0,685.5,516.0,689.5
7,492.5,245.5,506.75,232.5,484.0,233.375,541.5,234.875,0.0,0.0,578.0,307.25,484.0,312.25,576.0,407.25,484.25,401.75,489.5,428.0,452.5,433.75,575.0,489.25,506.75,488.25,585.0,598.0,492.75,590.5,600.5,690.0,517.0,690.0
8,487.75,247.25,501.75,232.875,479.5,235.125,537.0,236.0,0.0,0.0,572.0,308.75,482.0,313.25,571.0,407.75,482.0,402.75,488.0,429.0,443.5,440.75,572.5,493.0,506.75,492.0,581.0,605.5,493.75,594.0,600.0,684.5,516.0,688.5
9,477.0,251.625,490.5,238.625,469.25,239.75,528.0,239.0,0.0,0.0,566.0,311.0,478.0,317.5,568.0,413.0,469.25,406.0,482.5,436.5,419.5,446.25,568.0,495.0,503.75,493.5,574.0,613.0,492.5,592.0,603.0,689.5,517.5,691.0
10,473.25,252.875,486.75,240.0,465.25,241.125,524.0,239.75,0.0,0.0,563.5,310.0,477.0,317.5,569.0,413.0,466.75,404.0,485.5,443.5,414.25,450.0,567.0,495.75,503.5,494.0,570.5,616.0,494.75,594.0,601.5,678.0,518.0,692.0
11,469.5,253.75,482.5,240.25,461.5,241.75,520.0,238.125,0.0,0.0,563.0,311.75,476.5,318.0,570.0,415.75,462.0,405.0,488.25,457.5,404.5,446.25,568.0,498.25,505.0,496.5,571.0,617.0,496.5,596.0,603.0,681.5,519.0,693.0
12,467.5,255.625,480.25,242.0,459.0,244.125,517.0,239.125,0.0,0.0,561.0,311.5,475.5,318.5,574.0,415.5,456.25,402.5,490.25,472.0,392.75,441.0,570.0,498.0,508.25,496.25,573.0,620.0,499.5,597.0,608.0,694.5,520.0,694.0
13,465.0,256.5,477.5,242.75,457.0,244.75,516.0,238.625,0.0,0.0,560.0,310.5,475.75,318.5,579.0,415.0,450.5,401.75,500.5,484.5,388.5,435.0,571.0,496.5,510.0,495.5,575.0,620.0,501.0,599.5,607.0,710.0,520.0,693.5
14,462.5,260.5,475.25,246.875,455.25,248.0,515.0,241.5,0.0,0.0,564.0,314.0,475.75,319.5,590.5,417.25,444.0,400.25,528.5,504.25,372.5,429.5,579.0,501.5,515.5,499.5,584.0,630.0,506.5,603.0,608.0,724.5,520.5,696.0
15,462.0,262.0,474.25,248.5,455.25,249.5,514.5,244.25,0.0,0.0,567.0,315.0,475.5,321.0,600.0,415.5,440.25,399.5,554.5,499.0,367.0,429.5,581.0,503.5,516.0,501.25,587.5,635.5,508.75,606.0,610.0,730.0,521.0,696.5
16,462.75,265.75,474.5,251.5,455.75,252.875,516.5,245.375,0.0,0.0,572.5,318.0,478.0,323.5,610.5,419.0,445.0,403.0,572.0,510.75,369.75,431.75,584.0,509.75,517.5,507.0,590.5,638.5,511.5,608.0,610.5,730.0,521.0,696.5
17,464.0,268.25,475.25,254.0,457.75,255.125,517.5,247.625,0.0,0.0,578.0,321.0,480.25,325.25,621.5,423.5,445.0,406.25,587.0,521.0,369.25,436.5,587.0,515.5,519.0,511.5,592.0,644.0,514.0,610.0,611.0,730.0,522.0,697.0
18,465.5,271.25,477.75,257.0,459.25,257.5,521.0,251.375,0.0,0.0,584.0,324.5,483.0,329.0,631.5,424.25,448.25,410.25,607.5,520.0,373.75,445.5,588.5,522.0,520.5,517.5,595.0,650.0,516.0,614.0,613.0,731.0,521.5,696.0
19,474.5,278.25,486.5,264.0,468.25,264.75,530.0,257.25,0.0,0.0,597.0,330.5,491.25,338.0,651.5,432.5,459.5,424.0,640.5,540.5,389.0,468.25,599.5,534.5,529.0,529.0,601.0,665.0,519.0,624.5,611.0,731.0,522.0,699.5
20,478.25,282.0,489.5,267.0,472.25,268.5,534.5,258.5,0.0,0.0,605.0,332.5,497.5,342.25,659.5,435.25,468.5,432.25,653.0,540.0,407.5,483.5,604.0,542.0,534.0,536.0,603.5,673.0,522.0,629.0,614.0,734.5,525.5,700.0
21,482.25,284.0,494.0,268.5,476.0,270.0,539.5,261.0,0.0,0.0,610.0,333.5,501.25,346.0,668.0,434.25,480.75,436.5,668.0,539.0,427.25,491.0,606.5,545.0,536.5,539.0,605.5,675.5,525.5,627.0,614.0,735.5,529.5,702.0
22,484.25,285.0,496.25,269.5,478.0,270.5,542.5,262.0,0.0,0.0,615.0,334.25,506.25,349.5,676.5,435.0,492.25,442.5,677.0,535.0,440.5,502.5,614.5,546.0,543.5,539.5,608.0,678.0,529.0,627.5,614.5,736.5,532.0,704.5
23,486.25,285.5,498.25,270.5,480.5,271.5,547.0,263.25,0.0,0.0,622.0,334.75,509.5,350.5,685.0,435.75,500.0,443.5,688.0,534.0,462.0,510.0,617.5,548.0,545.0,541.0,609.5,682.0,531.5,630.5,614.0,737.0,533.5,707.0
24,493.0,284.5,504.5,269.0,486.0,270.75,551.5,260.5,0.0,0.0,629.5,330.75,513.5,349.75,695.5,430.0,512.0,446.5,704.0,532.0,491.5,520.5,622.0,547.5,548.0,541.5,612.5,683.0,532.5,639.5,617.0,737.5,537.0,710.5
25,496.5,283.5,509.0,267.5,489.25,269.0,556.0,259.25,0.0,0.0,634.0,329.5,514.5,349.25,700.0,427.5,517.0,447.75,709.5,528.0,504.5,520.0,623.5,547.0,547.5,542.0,616.5,682.0,534.0,646.0,620.0,734.5,537.5,713.0
26,499.75,282.0,513.0,265.5,492.0,267.5,560.5,257.0,0.0,0.0,637.0,328.0,516.0,349.0,703.5,425.5,520.0,448.5,718.0,524.5,510.75,525.0,626.5,547.0,551.0,542.0,619.0,680.5,533.5,646.0,621.0,735.0,537.0,712.5
27,501.75,278.75,515.5,263.0,494.75,264.0,564.0,255.875,0.0,0.0,639.0,326.5,516.5,347.0,705.0,422.75,521.5,447.5,724.0,519.5,514.5,523.5,629.5,540.0,552.5,537.0,623.0,675.0,535.0,645.0,624.5,731.0,538.5,711.5
28,504.5,276.5,518.5,260.75,497.5,262.0,567.5,253.375,0.0,0.0,642.0,325.5,518.0,345.0,706.0,422.0,521.5,447.0,729.0,520.0,516.5,523.5,628.5,542.0,551.0,538.0,621.5,677.0,532.0,643.0,624.0,734.0,537.5,714.0
29,510.5,272.5,525.0,256.0,502.0,258.0,572.0,250.0,0.0,0.0,643.5,323.25,516.5,342.25,707.0,421.0,520.5,445.0,734.0,516.0,516.5,524.0,629.0,537.5,549.0,535.0,623.0,671.0,528.5,643.0,622.0,732.0,533.0,718.0
30,511.75,269.5,527.0,253.625,503.0,254.5,573.0,247.0,0.0,0.0,644.0,321.75,515.5,340.25,706.5,422.0,517.5,445.5,735.0,518.0,515.0,525.5,628.0,538.0,546.5,536.0,624.0,676.0,528.0,651.0,0.0,0.0,0.0,0.0
31,513.0,267.25,528.0,250.125,504.0,252.25,574.0,244.5,0.0,0.0,642.5,320.75,515.0,338.5,703.0,420.5,515.0,444.75,734.0,517.0,511.5,526.0,626.0,540.5,545.0,537.5,622.5,678.0,526.0,651.0,0.0,0.0,0.0,0.0
32,513.0,264.0,529.0,247.25,504.0,248.625,574.5,242.75,0.0,0.0,641.5,319.5,513.5,336.75,701.0,421.25,512.0,445.0,731.0,520.0,507.5,530.0,624.0,541.0,542.5,538.0,621.0,678.5,525.0,653.0,0.0,0.0,0.0,0.0
33,513.5,258.75,529.0,242.25,503.25,243.75,573.0,238.0,0.0,0.0,636.5,317.5,506.0,334.25,694.0,420.5,505.25,442.5,719.0,519.0,499.75,523.5,619.5,539.0,535.5,537.5,617.0,681.5,519.0,661.0,0.0,0.0,0.0,0.0
34,512.5,255.875,529.0,240.0,502.5,240.5,571.5,237.375,0.0,0.0,632.5,316.75,502.0,333.0,688.5,419.5,503.0,439.75,708.0,519.5,495.5,519.5,615.0,540.0,530.0,538.0,613.5,682.5,517.0,662.0,0.0,0.0,0.0,0.0
35,512.0,254.375,528.0,238.625,501.5,239.25,569.5,236.0,0.0,0.0,628.0,316.0,496.5,332.0,682.5,419.0,497.0,438.5,698.5,516.0,489.0,519.5,610.0,538.5,525.0,537.0,611.0,678.5,513.0,660.5,0.0,0.0,0.0,0.0
