,0,1,2,3,4
0,348.375,121.1875,530.625,720.1875,0.8963055610656738
1,369.9375,116.78125,539.1875,702.28125,0.9059329032897949
2,374.0,113.625,552.125,669.125,0.9036893844604492
3,372.0,111.625,558.125,660.125,0.9073770046234131
4,377.40625,112.5625,558.78125,657.0625,0.9324080944061279
5,381.03125,115.75,561.53125,655.75,0.9357776641845703
6,388.625,121.625,563.0,656.625,0.9343335628509521
7,394.375,122.4375,564.5,656.4375,0.9338521957397461
8,397.9375,123.4375,567.5625,656.9375,0.9314453601837158
9,399.6875,116.5625,571.4375,656.0625,0.9275944232940674
10,400.125,112.5,574.75,655.5,0.9295198917388916
11,399.8125,110.25,579.0625,651.75,0.9266316890716553
12,395.875,111.3125,579.5,649.8125,0.9275944232940674
13,394.1875,116.75,580.0625,648.25,0.9271130561828613
14,395.875,122.1875,579.125,647.1875,0.9256689548492432
15,394.5625,137.875,574.3125,647.875,0.924224853515625
16,393.0,150.9375,568.375,647.4375,0.9271130561828613
17,377.625,152.0,564.0,647.75,0.9174857139587402
18,380.5625,151.1875,561.4375,647.6875,0.8987123966217041
19,364.09375,149.3125,560.34375,647.8125,0.8953428268432617
20,331.9375,146.875,560.1875,647.875,0.9266316890716553
21,320.0625,144.75,550.5625,649.75,0.9256689548492432
22,305.0,141.125,538.375,660.125,0.91507887840271
23,236.703125,127.75,520.703125,725.75,0.9439609050750732
24,223.75,124.1875,515.75,736.6875,0.9454050064086914
25,210.5,123.0,504.5,735.5,0.915560245513916
26,202.0625,120.1875,498.5625,740.1875,0.8919732570648193
27,281.53125,118.875,495.53125,740.875,0.8938987255096436
28,212.375,122.0625,492.625,740.5625,0.9165229797363281
29,207.40625,129.6875,485.90625,739.6875,0.9261503219604492
30,231.375,136.0625,484.25,739.0625,0.9381844997406006
31,237.625,140.5,482.625,740.5,0.9391472339630127
32,242.0625,144.0625,482.1875,740.5625,0.9434795379638672
33,238.625,145.6875,481.125,740.1875,0.9458863735198975
34,234.875,147.25,480.75,740.25,0.9454050064086914
35,223.6875,145.875,479.5625,740.375,0.941554069519043
36,220.15625,143.3125,478.65625,739.8125,0.942035436630249
37,212.25,140.75,479.5,739.75,0.9454050064086914
38,216.28125,137.6875,479.78125,738.1875,0.9458863735198975
39,229.5,132.875,481.5,738.375,0.9444422721862793
40,240.75,128.1875,482.625,738.1875,0.9396286010742188
41,255.03125,131.59375,482.40625,733.59375,0.932499885559082
42,277.140625,120.875,487.640625,739.375,0.9275944232940674
43,293.90625,123.1875,496.78125,740.6875,0.9222993850708008
44,295.09375,125.6875,502.96875,739.6875,0.9218180179595947
45,340.046875,132.8125,507.296875,736.8125,0.9022488594055176
46,314.53125,130.5625,512.53125,722.0625,0.8967869281768799
47,345.6875,130.125,517.4375,698.125,0.9198925495147705
48,346.875,126.0,523.0,719.5,0.915560245513916
49,348.875,119.375,536.375,715.875,0.9251875877380371
50,353.65625,114.109375,553.03125,683.109375,0.9243369102478027
51,358.921875,113.765625,554.671875,672.265625,0.9248170852661133
52,362.703125,114.171875,554.953125,665.671875,0.9248170852661133
53,367.359375,116.421875,555.484375,662.421875,0.9233765602111816
54,374.09375,117.8125,558.59375,662.8125,0.9275944232940674
