,0,1,2,3,4
0,412.4375,252.8125,550.5625,709.5625,0.9083397388458252
1,420.8125,254.046875,551.5625,709.046875,0.9156937599182129
2,427.40625,254.078125,552.78125,709.078125,0.9204955101013184
3,430.171875,254.046875,553.984375,709.046875,0.916654109954834
4,431.5,253.125,555.3125,708.625,0.9185748100280762
5,434.0,252.890625,557.0625,708.390625,0.9132928848266602
6,436.65625,253.90625,557.90625,708.90625,0.9156937599182129
7,437.25,254.296875,558.625,708.546875,0.9161739349365234
8,437.1875,254.1875,558.8125,708.4375,0.9171342849731445
9,437.5,254.203125,559.125,708.453125,0.916654109954834
10,436.90625,253.90625,560.34375,708.15625,0.9176144599914551
11,436.59375,254.71875,561.71875,708.21875,0.9147334098815918
12,436.90625,254.828125,564.46875,708.328125,0.9243369102478027
13,431.125,254.609375,567.875,708.859375,0.9036893844604492
14,431.90625,254.9375,569.65625,707.9375,0.9243369102478027
15,431.0625,255.390625,569.9375,708.390625,0.9214558601379395
16,427.15625,256.15625,569.65625,708.15625,0.9190549850463867
17,415.75,255.75,568.875,709.5,0.9208552837371826
18,409.125,256.125,563.875,709.375,0.9218180179595947
19,402.6875,257.5,557.9375,708.5,0.9203739166259766
20,400.90625,257.4375,549.03125,709.1875,0.924224853515625
21,398.625,260.90625,536.375,709.40625,0.9228963851928711
22,396.5625,260.703125,537.0625,711.203125,0.9209756851196289
23,385.375,261.484375,537.125,711.484375,0.9094514846801758
24,386.203125,260.6875,538.453125,717.6875,0.9286584854125977
25,377.921875,260.625,541.796875,724.375,0.9430637359619141
26,376.828125,260.5625,543.703125,731.8125,0.9454646110534668
27,376.25,260.375,544.0,736.625,0.9445042610168457
28,373.703125,259.125,542.703125,739.625,0.942103385925293
29,373.421875,259.46875,541.921875,739.96875,0.942103385925293
30,374.421875,258.28125,539.171875,739.78125,0.9397025108337402
31,371.421875,258.28125,532.046875,741.28125,0.9440240859985352
32,372.1015625,259.40625,521.4765625,739.90625,0.9449844360351562
33,371.7421875,259.1875,513.6171875,739.6875,0.9228963851928711
34,365.5625,259.59375,507.1875,741.09375,0.9286584854125977
35,361.875,258.75,509.25,737.0,0.923743486404419
36,356.0,262.9375,509.75,735.1875,0.9232621192932129
37,346.5,266.0625,509.5,737.5625,0.9093024730682373
38,354.796875,271.25,507.421875,737.25,0.927217960357666
39,358.84375,275.9375,506.96875,736.9375,0.9296188354492188
40,372.90625,280.34375,506.03125,735.34375,0.9190549850463867
41,382.71875,284.25,506.40625,735.75,0.819178581237793
42,373.3125,287.53125,508.4375,738.03125,0.9176144599914551
43,368.71875,287.859375,513.09375,738.359375,0.9046497344970703
44,364.5,286.21875,524.0,740.21875,0.862128496170044
45,360.25,285.4375,533.0,740.1875,0.8120663166046143
46,357.0,283.375,543.75,738.625,0.7947371006011963
47,348.9375,279.5,565.6875,739.25,0.906414270401001
48,347.0,277.25,566.75,739.75,0.9035260677337646
49,345.84375,275.0625,567.46875,739.5625,0.9011192321777344
50,344.9375,275.875,565.9375,739.625,0.8996751308441162
51,345.515625,276.15625,564.265625,738.65625,0.9036893844604492
52,346.8125,277.65625,555.6875,737.65625,0.880640983581543
53,348.4375,277.75,550.6875,739.25,0.8770508766174316
54,351.234375,280.6875,549.609375,737.1875,0.8782401084899902
55,358.9375,283.5703125,549.6875,739.0703125,0.9089713096618652
56,364.3125,283.3046875,549.0625,738.8046875,0.9190549850463867
57,368.3125,281.421875,547.5625,740.171875,0.9160416126251221
58,374.09375,276.8125,543.84375,739.3125,0.915560245513916
59,381.625,272.9375,539.875,718.9375,0.9131534099578857
60,385.125,268.875,536.625,734.625,0.9141161441802979
61,385.84375,266.1875,532.46875,734.4375,0.9145975112915039
62,387.921875,264.59375,528.421875,740.84375,0.9233765602111816
63,393.59375,261.3125,524.46875,740.5625,0.9204955101013184
64,392.0,259.90625,523.375,736.15625,0.916654109954834
65,392.0,258.75,523.5,723.25,0.9147334098815918
66,394.453125,257.21875,525.828125,737.71875,0.9224162101745605
67,396.109375,254.703125,527.234375,731.703125,0.9209756851196289
68,403.8125,252.515625,530.1875,715.015625,0.9104118347167969
69,406.78125,252.578125,532.03125,708.078125,0.9128127098083496
70,407.1875,251.15625,533.875,704.15625,0.9046497344970703
71,406.09375,250.65625,536.84375,704.15625,0.906090259552002
72,408.5625,250.78125,538.9375,703.78125,0.907050609588623
73,412.21875,252.1875,543.09375,704.6875,0.8958241939544678
74,418.84375,254.09375,546.65625,705.09375,0.8919732570648193
75,420.3125,255.625,549.5625,705.875,0.8958241939544678
76,424.375,257.25,551.8125,705.0,0.907050609588623
