,0,1,2,3,4
0,355.6875,167.75,545.1875,660.0,0.9218180179595947
1,360.8125,172.8125,545.8125,661.0625,0.924706220626831
2,358.125,176.125,544.0,661.625,0.9165229797363281
3,356.9375,175.0625,544.6875,662.8125,0.9141161441802979
4,358.3125,171.5,542.9375,662.0,0.9078583717346191
5,340.0625,163.71875,541.1875,661.96875,0.9121906757354736
6,349.0,160.46875,540.75,661.46875,0.8919732570648193
7,326.1875,158.375,534.9375,661.875,0.9208552837371826
8,305.3125,157.1875,526.3125,661.6875,0.9107465744018555
9,280.46875,154.375,515.46875,662.125,0.9208552837371826
10,263.5625,153.6875,479.4375,698.1875,0.9401099681854248
11,264.6875,153.0625,475.1875,713.5625,0.9391472339630127
12,254.5,150.75,474.25,731.75,0.9482932090759277
13,244.375,148.625,475.375,733.125,0.9482932090759277
14,235.5625,147.6875,476.1875,735.1875,0.9473304748535156
15,225.0625,147.9375,474.8125,735.4375,0.9482932090759277
16,211.90625,144.8125,473.15625,736.3125,0.9478118419647217
17,218.34375,148.3125,470.34375,735.8125,0.8828272819519043
18,184.03125,149.0625,466.78125,735.5625,0.871274471282959
19,146.625,151.5625,462.375,737.0625,0.923743486404419
20,205.21875,158.0,459.21875,736.0,0.9391472339630127
21,194.5625,165.515625,458.0625,737.015625,0.907050609588623
22,187.6875,167.203125,458.4375,738.203125,0.9084911346435547
23,184.421875,168.546875,458.921875,736.546875,0.8849625587463379
24,182.25,167.21875,443.25,738.21875,0.9180946350097656
25,187.71875,166.484375,447.96875,737.984375,0.9051299095153809
26,192.53125,162.5625,456.28125,735.0625,0.9044888019561768
27,202.03125,158.375,465.53125,734.875,0.9396286010742188
28,190.0,153.125,481.25,736.625,0.9473304748535156
29,176.59375,151.3125,494.59375,737.3125,0.9516627788543701
30,180.0,151.9375,498.75,737.4375,0.9545509815216064
31,189.53125,153.0625,496.28125,737.0625,0.9521441459655762
32,203.21875,153.8125,486.21875,737.3125,0.9492559432983398
33,219.5625,153.4375,472.4375,736.4375,0.9463677406311035
34,250.1875,154.375,463.5625,735.375,0.9449236392974854
35,285.0,156.1875,464.625,734.1875,0.932499885559082
36,291.03125,154.625,467.65625,732.125,0.9200153350830078
37,301.21875,153.4375,469.71875,725.9375,0.9080109596252441
38,301.390625,152.25,471.890625,720.25,0.927217960357666
39,307.40625,146.8125,477.53125,711.3125,0.9314453601837158
40,309.75,145.6875,480.375,702.1875,0.9348149299621582
41,312.03125,144.4375,483.90625,697.4375,0.9362590312957764
42,314.4375,143.9375,487.1875,688.9375,0.9348149299621582
43,317.8125,144.625,491.3125,683.125,0.9362590312957764
44,319.65625,143.75,495.28125,677.25,0.9377031326293945
45,326.59375,145.09375,503.34375,668.09375,0.9275944232940674
46,331.3125,145.4375,507.8125,665.9375,0.9222993850708008
47,336.8125,145.59375,510.3125,664.59375,0.9275944232940674
