,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,454.25,184.25,467.5,171.0,441.0,171.125,486.75,175.5,423.75,175.875,520.0,250.375,399.5,245.0,540.5,345.75,378.5,341.75,511.0,410.75,420.5,365.0,504.5,436.0,426.0,436.25,530.5,556.0,422.25,561.0,546.0,656.0,434.5,665.0
1,460.0,191.0,472.5,178.75,447.5,178.5,489.75,182.75,428.75,182.125,523.0,257.0,402.5,252.125,543.5,351.0,380.25,348.0,516.0,414.0,426.0,368.75,507.25,440.75,428.5,441.0,536.0,559.0,424.25,564.5,549.5,657.0,434.0,664.0
2,468.5,206.75,480.5,193.625,456.0,194.0,497.25,195.625,437.75,196.0,529.0,271.25,409.0,268.0,550.5,365.25,388.75,362.5,522.0,427.75,428.5,378.25,514.5,452.0,436.5,453.25,543.5,565.5,431.75,573.0,548.5,662.5,438.5,666.5
3,470.75,210.5,483.25,198.0,458.25,198.125,500.75,201.0,440.5,200.875,531.0,275.0,411.75,272.5,552.0,367.5,391.5,366.5,525.5,430.75,439.75,380.5,517.0,455.25,439.25,456.75,545.0,567.0,434.25,574.0,549.0,662.5,438.5,665.0
4,474.25,210.625,486.5,198.625,461.25,198.75,504.0,201.625,443.0,201.375,533.0,274.75,415.0,270.25,553.5,367.25,394.5,366.0,526.5,430.0,446.75,384.5,519.0,455.0,441.5,456.0,546.5,567.5,435.25,574.0,550.0,661.5,438.75,664.5
5,474.75,208.0,487.25,195.625,462.5,195.375,505.0,198.625,445.5,196.75,536.0,272.25,418.75,263.5,556.0,366.5,398.25,359.5,528.0,430.0,443.0,382.5,519.5,451.5,442.5,451.0,546.0,566.0,434.25,569.5,549.5,659.0,439.0,664.0
6,474.0,198.75,487.5,186.25,462.0,186.0,508.5,187.875,446.5,187.5,541.5,263.0,418.75,261.0,560.0,360.5,401.25,351.5,524.0,424.0,430.75,378.5,523.0,447.25,443.5,446.75,545.0,563.0,432.0,564.0,549.0,657.5,437.75,663.0
7,472.75,194.25,486.0,181.875,460.5,182.25,509.5,183.0,447.25,183.625,543.5,257.75,423.25,255.0,560.5,356.0,406.75,340.0,521.5,420.75,447.25,378.5,523.5,442.5,445.25,441.0,543.0,561.0,430.25,558.0,549.0,660.0,437.0,662.5
8,470.25,192.75,483.75,179.25,458.25,180.0,510.0,179.75,447.25,182.125,544.5,257.5,427.75,253.0,560.5,358.25,410.75,338.25,513.5,423.25,423.25,340.25,521.0,441.25,444.5,438.75,540.0,559.0,428.25,556.0,549.5,658.5,439.0,663.0
9,464.5,193.75,478.5,180.5,454.5,180.75,509.5,181.625,0.0,0.0,542.0,258.0,429.0,249.125,557.0,364.5,414.5,318.5,499.75,419.75,390.75,333.25,520.5,442.5,444.25,438.5,537.5,563.0,422.75,555.5,550.5,662.0,445.5,659.0
10,460.5,195.375,475.0,182.125,450.75,182.25,507.75,182.5,0.0,0.0,540.0,260.75,431.5,249.625,551.0,368.5,418.75,335.25,486.0,420.25,427.75,404.5,519.5,446.25,444.75,441.5,536.0,565.0,423.5,556.0,552.0,664.5,450.5,663.5
11,456.25,197.375,471.0,183.75,447.5,183.625,506.5,185.25,0.0,0.0,537.0,263.5,434.75,249.5,539.0,375.75,410.5,331.25,459.0,421.0,415.0,405.5,517.5,447.5,445.25,442.0,530.0,567.0,424.0,557.0,553.0,663.0,454.75,664.0
