,0,1,2,3,4
0,324.59375,121.0,504.34375,710.5,0.9049701690673828
1,308.71875,116.84375,501.21875,703.34375,0.906414270401001
2,322.34375,117.59375,494.84375,693.09375,0.9054515361785889
3,326.4375,121.75,494.0625,687.25,0.9256689548492432
4,314.8125,137.75,497.3125,686.75,0.9314453601837158
5,312.09375,142.84375,497.59375,687.34375,0.9280757904052734
6,312.53125,142.90625,497.15625,685.90625,0.9324080944061279
7,325.5625,136.1875,510.5625,677.1875,0.9097838401794434
8,321.5,131.96875,532.875,676.96875,0.9102652072906494
9,309.75,133.0,540.25,684.5,0.9295198917388916
10,290.9375,137.46875,556.4375,686.96875,0.9377031326293945
11,270.4375,145.46875,583.9375,685.96875,0.9449236392974854
12,256.5625,165.25,614.3125,686.25,0.9449236392974854
13,253.1875,179.25,599.4375,685.5,0.9410727024078369
14,252.6875,190.5625,607.9375,685.5625,0.941554069519043
15,252.625,200.8125,604.125,686.3125,0.9458863735198975
16,252.5,205.0,603.25,687.0,0.9497373104095459
17,253.5,209.390625,600.0,685.640625,0.950700044631958
18,252.6875,202.5,629.4375,687.25,0.9174857139587402
19,253.625,206.21875,600.625,685.96875,0.9324080944061279
20,253.375,228.40625,607.625,686.40625,0.9377031326293945
21,253.125,230.4375,577.875,686.1875,0.9429981708526611
22,252.1875,228.0625,584.9375,686.3125,0.9439609050750732
23,250.84375,221.65625,560.84375,687.65625,0.9482932090759277
24,246.3125,204.8125,504.5625,688.0625,0.9093024730682373
25,244.125,185.0,541.125,688.5,0.9300012588500977
26,245.09375,175.9375,555.84375,687.6875,0.9410727024078369
27,246.9375,170.4375,587.4375,686.9375,0.9535882472991943
28,249.25,156.625,594.0,687.125,0.9473304748535156
29,253.0625,139.28125,553.0625,686.78125,0.9458863735198975
30,258.015625,124.75,508.765625,686.75,0.9275944232940674
31,264.828125,111.59375,497.578125,687.09375,0.923743486404419
32,274.6875,102.78125,494.8125,688.78125,0.915560245513916
33,294.3125,97.28125,483.4375,690.28125,0.916654109954834
34,295.625,95.84375,482.0,698.84375,0.9136347770690918
35,291.0625,100.96875,476.3125,704.46875,0.9227807521820068
36,288.21875,108.28125,471.84375,711.28125,0.9218180179595947
37,279.625,119.53125,470.125,711.53125,0.9174857139587402
38,277.25,132.125,466.75,712.125,0.9121906757354736
39,276.1875,140.25,462.5625,712.25,0.924224853515625
40,280.6875,145.4375,460.4375,711.9375,0.9213366508483887
41,288.5625,140.0,457.0625,712.0,0.9372217655181885
42,284.0,134.5625,456.75,712.5625,0.932889461517334
43,282.25,129.125,455.75,712.125,0.9324080944061279
44,280.1875,125.0625,455.5625,712.5625,0.932889461517334
45,281.0,124.375,452.875,712.875,0.9338521957397461
46,286.25,127.3125,452.625,712.8125,0.9290385246276855
47,286.25,130.625,451.5,713.125,0.9261503219604492
48,290.25,132.625,451.375,712.625,0.924224853515625
49,306.109375,134.3125,452.734375,713.3125,0.9141161441802979
50,294.375,132.5625,453.25,712.0625,0.9131534099578857
51,291.375,128.8125,454.5,712.3125,0.9179670810699463
52,292.59375,127.4375,454.34375,712.9375,0.932889461517334
