,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,507.5,208.375,515.5,198.5,496.75,199.0,0.0,0.0,476.75,199.625,542.5,268.5,445.5,268.0,552.0,343.0,420.75,342.75,534.0,384.75,451.5,393.0,523.5,418.25,459.75,418.0,528.5,518.0,447.0,520.5,523.0,606.5,441.25,613.0
1,507.75,208.125,515.5,198.375,497.25,198.75,0.0,0.0,477.0,199.25,543.0,268.5,445.75,268.0,553.0,343.75,421.5,344.0,533.5,385.5,454.0,394.0,524.0,418.5,460.25,418.25,528.0,518.5,446.75,520.0,523.5,606.5,441.0,612.5
2,508.5,208.625,516.0,198.625,497.75,199.375,0.0,0.0,477.5,199.5,544.0,268.5,446.5,268.0,554.0,343.75,422.25,344.0,533.5,384.25,454.75,393.5,524.0,418.5,460.5,418.5,528.5,518.5,447.5,520.5,523.0,607.0,441.5,613.0
3,508.75,208.375,516.5,198.375,498.0,199.125,0.0,0.0,477.75,199.375,544.5,268.5,446.75,268.0,554.0,344.0,422.75,343.5,534.0,384.5,455.25,393.25,524.5,418.25,460.75,418.0,528.0,518.0,447.75,520.0,523.0,606.5,441.5,612.5
4,508.75,208.375,516.5,198.625,498.25,199.25,0.0,0.0,478.25,199.375,544.5,268.5,447.25,268.0,554.0,344.0,423.25,343.5,534.0,385.0,454.0,392.5,525.0,417.5,461.0,417.0,529.0,517.0,447.0,517.5,523.0,606.5,441.5,612.5
5,509.0,208.5,517.0,198.625,498.5,199.25,0.0,0.0,478.5,199.625,544.5,268.5,447.5,267.75,554.5,343.75,423.25,342.0,534.0,385.0,452.5,391.75,525.0,417.5,461.0,417.0,529.5,516.5,447.25,517.0,523.5,606.5,441.5,612.0
6,508.75,209.5,516.0,199.375,498.0,200.25,0.0,0.0,477.0,198.875,544.0,268.75,446.0,268.5,554.0,344.5,421.75,343.5,533.0,387.0,453.25,394.0,524.0,418.75,459.75,418.5,530.0,518.5,445.0,520.5,523.0,606.0,441.75,610.0
7,508.0,210.375,515.5,200.375,497.5,201.0,0.0,0.0,476.0,199.875,542.5,270.0,444.0,270.0,553.0,345.5,420.25,345.0,533.0,388.0,452.0,393.5,523.0,419.75,458.5,420.5,530.0,519.0,445.25,526.0,523.0,607.0,442.25,610.0
8,506.5,212.25,513.5,202.375,495.75,203.125,0.0,0.0,474.5,204.375,540.5,271.25,442.5,271.5,551.0,346.5,418.5,346.25,530.5,391.5,451.75,396.25,521.5,420.75,457.0,421.5,529.0,520.5,443.5,527.0,522.5,606.0,442.75,609.0
9,501.5,217.125,508.75,207.375,490.5,208.125,0.0,0.0,469.0,210.875,536.0,276.5,437.75,278.0,548.0,349.75,414.5,352.5,529.0,392.25,445.25,401.25,518.5,424.25,454.0,425.0,532.0,525.5,444.75,528.0,522.5,606.5,442.0,611.0
