,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,463.25,244.5,470.75,233.75,452.0,235.875,482.0,234.25,435.75,239.5,506.5,290.25,416.25,295.0,527.5,361.75,403.75,370.0,488.0,394.0,451.75,403.0,500.0,429.75,439.5,431.5,511.0,532.0,433.25,536.5,518.0,633.0,419.25,637.5
1,463.75,245.25,471.5,234.5,453.0,236.0,482.75,235.25,436.25,239.5,507.0,290.75,417.0,295.0,527.5,362.25,404.25,369.75,487.0,395.5,452.5,403.5,500.0,430.25,439.75,432.0,511.0,532.5,433.25,537.0,518.0,633.0,418.5,637.0
2,464.75,245.25,472.5,234.625,453.75,236.5,483.5,235.0,437.25,240.0,508.0,291.0,417.0,296.0,527.5,362.5,406.25,371.0,488.5,395.25,453.75,404.0,500.0,430.0,439.5,431.75,511.0,532.5,433.5,536.5,518.0,633.0,418.75,637.0
3,466.0,245.375,473.75,234.875,455.0,236.625,485.0,235.75,438.25,240.25,508.75,291.5,418.25,296.0,527.5,362.5,407.5,372.0,489.75,395.25,456.0,404.25,500.5,430.5,440.5,432.25,511.5,532.0,433.75,536.5,518.0,632.5,419.0,637.0
4,467.5,246.0,475.0,235.25,456.5,237.375,486.0,235.25,439.25,240.5,509.5,291.5,419.5,296.5,528.0,363.0,408.25,372.75,492.5,395.25,459.5,404.5,501.5,430.5,441.75,432.25,512.0,532.0,433.75,536.0,518.0,632.5,419.5,637.0
5,469.5,246.0,477.0,235.375,458.0,237.75,487.75,234.75,440.75,240.75,510.25,291.25,420.75,296.0,529.0,363.25,409.5,373.25,494.75,395.75,461.75,404.75,502.5,431.0,442.5,433.0,512.5,532.0,434.5,536.0,518.0,632.0,419.5,636.5
6,474.5,247.25,482.0,236.75,463.5,238.5,0.0,0.0,444.75,240.75,513.0,292.0,425.25,297.25,532.0,363.5,414.25,376.0,502.0,394.25,469.5,404.75,504.0,432.75,445.25,434.5,514.0,532.5,435.75,537.5,518.0,633.0,419.75,637.0
7,477.5,247.75,485.0,236.75,466.0,239.0,495.0,236.0,447.5,241.625,515.0,292.25,427.75,297.5,533.0,361.5,417.0,376.0,508.25,392.75,473.5,403.75,506.0,433.5,447.5,435.5,515.5,534.0,437.25,538.0,518.5,632.5,419.5,637.5
8,481.0,248.875,488.75,238.0,469.5,239.375,0.0,0.0,450.75,242.25,517.0,292.5,430.5,297.5,534.0,361.5,420.25,376.0,510.5,394.5,480.25,403.25,508.25,433.75,449.75,435.5,517.0,534.0,439.0,538.0,518.5,633.0,420.25,638.0
9,485.0,249.5,492.0,238.25,473.5,240.5,0.0,0.0,454.5,242.625,518.0,292.0,433.0,297.75,535.5,357.25,424.0,377.25,522.0,392.75,486.5,402.5,510.5,435.5,452.5,438.0,518.5,536.0,440.5,540.0,518.5,632.5,421.75,637.0
