,0,1,2,3,4
0,282.0625,88.90625,503.9375,725.40625,0.9357776641845703
1,287.03125,89.25,502.90625,725.75,0.9362590312957764
2,293.03125,91.03125,502.90625,725.03125,0.9295198917388916
3,302.3125,91.6875,499.9375,724.6875,0.9198925495147705
4,318.9375,94.125,518.0625,723.625,0.9266316890716553
5,324.5625,95.59375,534.1875,725.09375,0.9304826259613037
6,329.5,96.28125,552.0,725.78125,0.9338521957397461
7,333.0625,97.78125,570.0625,723.78125,0.9251875877380371
8,336.5,99.40625,577.25,726.40625,0.9271130561828613
9,341.0,102.34375,606.0,729.34375,0.9372217655181885
10,342.125,103.625,615.875,734.125,0.942035436630249
11,341.90625,104.0625,617.90625,737.0625,0.9425168037414551
12,341.65625,105.6875,600.65625,732.6875,0.9434795379638672
13,338.875,109.8125,570.875,731.8125,0.9434795379638672
14,337.5,111.1875,555.5,733.1875,0.9391472339630127
15,336.8125,113.4375,542.5625,733.4375,0.941554069519043
16,332.4375,115.875,540.3125,735.875,0.9377031326293945
17,329.6875,117.9375,540.4375,733.9375,0.9396286010742188
18,322.0,118.6875,546.375,733.1875,0.9295198917388916
19,314.9375,119.6875,548.3125,732.6875,0.9343335628509521
20,297.0625,119.5,539.8125,732.5,0.9357776641845703
21,280.25,116.75,533.125,732.75,0.9372217655181885
22,264.875,113.6875,522.375,734.6875,0.9434795379638672
23,254.3125,110.3125,534.5625,734.8125,0.9487745761871338
24,246.03125,106.4375,555.03125,734.4375,0.9535882472991943
25,239.3125,97.0625,575.0625,735.0625,0.9545509815216064
26,238.78125,90.625,555.03125,736.125,0.950218677520752
27,240.484375,86.46875,514.234375,735.46875,0.9463677406311035
28,244.875,82.28125,498.375,733.78125,0.9410727024078369
29,248.6875,79.4375,496.3125,733.4375,0.9429981708526611
30,263.0625,71.71875,501.3125,732.71875,0.93337082862854
31,265.1875,67.59375,505.8125,731.59375,0.9203739166259766
32,204.75,61.59375,509.75,735.59375,0.9449236392974854
33,200.0,57.0,511.0,733.5,0.9410727024078369
34,200.75,54.5,512.75,734.0,0.9468491077423096
35,218.0,51.25,518.0,735.25,0.9386658668518066
36,235.0,53.171875,518.0,730.171875,0.9349007606506348
37,246.34375,56.03125,522.34375,737.53125,0.9362590312957764
38,255.34375,58.5625,522.84375,738.0625,0.9401099681854248
39,263.0,64.5625,522.5,737.0625,0.950218677520752
40,276.125,73.3125,529.625,737.3125,0.9569578170776367
41,279.65625,74.28125,537.40625,736.78125,0.9545509815216064
42,287.71875,73.84375,544.21875,736.34375,0.9487745761871338
43,295.5,69.53125,553.25,737.53125,0.9521441459655762
44,302.125,66.03125,555.0,737.53125,0.950700044631958
45,307.5,61.03125,557.0,737.53125,0.9487745761871338
46,323.1875,56.21875,558.8125,737.71875,0.93337082862854
47,328.375,56.3125,558.875,737.8125,0.9280757904052734
48,333.9375,56.21875,560.6875,737.71875,0.9280757904052734
49,339.25,56.53125,564.25,738.03125,0.9324080944061279
50,342.625,57.71875,574.25,738.21875,0.9290385246276855
51,343.53125,58.09375,578.53125,738.59375,0.9386658668518066
52,344.75,58.0,582.75,738.5,0.9367403984069824
53,348.09375,59.5,586.34375,737.5,0.9396286010742188
54,350.375,59.28125,588.375,737.28125,0.9381844997406006
55,349.03125,62.40625,588.28125,737.40625,0.9352962970733643
56,345.90625,64.1875,587.90625,736.6875,0.9405913352966309
57,338.9375,65.03125,584.8125,737.53125,0.941554069519043
58,333.875,66.34375,581.5,736.84375,0.9429981708526611
59,328.5,67.96875,577.0,736.96875,0.9444422721862793
60,319.25,70.40625,564.875,738.40625,0.9468491077423096
